t, contact_pattern_index, p_x_true, p_y_true, p_z_true, v_x_true, v_y_true, v_z_true, p_1x_true, p_1y_true, p_1z_true, p_2x_true, p_2y_true, p_2z_true, p_3x_true, p_3y_true, p_3z_true, p_4x_true, p_4y_true, p_4z_true, p_x_est, p_y_est, p_z_est, v_x_est, v_y_est, v_z_est, p_1x_est, p_1y_est, p_1z_est, p_2x_est, p_2y_est, p_2z_est, p_3x_est, p_3y_est, p_3z_est, p_4x_est, p_4y_est, p_4z_est, y_p_1x, y_p_1y, y_p_1z, y_p_2x, y_p_2y, y_p_2z, y_p_3x, y_p_3y, y_p_3z, y_p_4x, y_p_4y, y_p_4z, y_v_1x, y_v_1y, y_v_1z, y_v_2x, y_v_2y, y_v_2z, y_v_3x, y_v_3y, y_v_3z, y_v_4x, y_v_4y, y_v_4z, P_p_bx_std, P_p_by_std, P_p_bz_std, P_v_bx_std, P_v_by_std, P_v_bz_std, P_p_1x_std, P_p_1y_std, P_p_1z_std, P_p_2x_std, P_p_2y_std, P_p_2z_std, P_p_3x_std, P_p_3y_std, P_p_3z_std, P_p_4x_std, P_p_4y_std, P_p_4z_std, p_vpsp_x, p_vpsp_y, p_vpsp_z
9.529,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.402151,0.000000,0.183751,0.200000,0.000000,-0.954725,1.573151,0.075000,-0.016028,1.613151,-0.075000,-0.016028,1.213151,0.075000,-0.016028,1.173151,-0.075000,-0.016028,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,-0.000000,0.000000,-0.005129,0.000000,0.000000,1.005797,0.000000,0.000000,1.005797,0.000000,0.000000,1.005797,0.000000,0.000000,1.005797,0.011322,0.000000,0.005350,0.011271,0.011271,0.011261,0.012330,0.012330,0.007244,0.012330,0.012330,0.007244,0.012330,0.012330,0.007244,0.012330,0.012330,0.007244,-0.009235124716526766,0.0,0.0
9.534,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.403151,0.000000,0.184329,0.200000,0.000000,-0.953006,1.573151,0.075000,-0.015450,1.613151,-0.075000,-0.015450,1.213151,0.075000,-0.015450,1.173151,-0.075000,-0.015450,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,-0.000000,0.000000,-0.005118,0.000000,0.000000,1.003775,0.000000,0.000000,1.003775,0.000000,0.000000,1.003775,0.000000,0.000000,1.003775,0.011324,0.000000,0.005348,0.011249,0.011249,0.011239,0.012333,0.012333,0.007243,0.012333,0.012333,0.007243,0.012333,0.012333,0.007243,0.012333,0.012333,0.007243,-0.00984912980923107,0.0,0.0
9.541,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.404151,0.000000,0.182251,0.200000,0.000000,-0.976138,1.573151,0.075000,-0.012772,1.613151,-0.075000,-0.017522,1.213151,0.075000,-0.017522,1.173151,-0.075000,-0.012772,0.004000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,-0.000000,0.000000,-0.005109,0.004000,0.000000,-0.005109,-0.800000,0.000000,1.002056,0.000000,0.000000,1.002056,0.000000,0.000000,1.002056,-0.800000,0.000000,1.002056,0.011329,0.000000,0.005350,0.011373,0.011373,0.011363,7.070723,7.070723,7.070716,0.012337,0.012337,0.007244,0.012337,0.012337,0.007244,7.070723,7.070723,7.070716,-0.0074009736795699055,0.0,0.0
9.547,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.405151,0.000000,0.180177,0.200000,0.000000,-0.998124,1.573151,0.075000,-0.010107,1.613151,-0.075000,-0.019591,1.213151,0.075000,-0.019591,1.173151,-0.075000,-0.010107,0.008000,0.000000,0.005663,-0.000000,0.000000,-0.005230,-0.000000,0.000000,-0.005230,0.008000,0.000000,0.005663,-0.800000,0.000000,-2.103501,0.000000,0.000000,1.025188,0.000000,0.000000,1.025188,-0.800000,0.000000,-2.103501,0.011333,0.000000,0.005351,0.011490,0.011490,0.011480,9.999501,9.999501,9.999496,0.012341,0.012341,0.007245,0.012341,0.012341,0.007245,9.999501,9.999501,9.999496,-0.002934243073286019,0.0,0.0
9.553,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.406151,0.000000,0.178112,0.200000,0.000000,-1.018998,1.573151,0.075000,-0.007459,1.613151,-0.075000,-0.021651,1.213151,0.075000,-0.021651,1.173151,-0.075000,-0.007459,0.012000,0.000000,0.016072,-0.000000,0.000000,-0.005345,-0.000000,0.000000,-0.005345,0.012000,0.000000,0.016072,-0.800000,0.000000,-2.004477,0.000000,0.000000,1.047174,0.000000,0.000000,1.047174,-0.800000,0.000000,-2.004477,0.011338,0.000000,0.005353,0.011599,0.011599,0.011589,12.246828,12.246828,12.246824,0.012345,0.012345,0.007246,0.012345,0.012345,0.007246,12.246828,12.246828,12.246824,0.00042241183355039985,0.0,0.0
9.560,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.407151,0.000000,0.176058,0.200000,0.000000,-1.038797,1.573151,0.075000,-0.004835,1.613151,-0.075000,-0.023700,1.213151,0.075000,-0.023700,1.173151,-0.075000,-0.004835,0.016000,0.000000,0.025752,-0.000000,0.000000,-0.005455,-0.000000,0.000000,-0.005455,0.016000,0.000000,0.025752,-0.800000,0.000000,-1.831423,0.000000,0.000000,1.068048,0.000000,0.000000,1.068048,-0.800000,0.000000,-1.831423,0.011343,0.000000,0.005355,0.011702,0.011702,0.011691,14.141407,14.141407,14.141404,0.012349,0.012349,0.007248,0.012349,0.012349,0.007248,14.141407,14.141407,14.141404,0.0026228002710128456,0.0,0.0
9.565,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.185612,0.094396,0.098564,0.221625,-0.093753,0.110842,-0.178730,0.093747,0.110811,-0.214260,-0.094400,0.098578,1.408151,0.000000,0.174020,0.200000,0.000000,-1.057561,1.573151,0.075000,-0.002239,1.613151,-0.075000,-0.025734,1.213151,0.075000,-0.025734,1.173151,-0.075000,-0.002239,0.020000,0.000000,0.034355,-0.000000,0.000000,-0.005558,-0.000000,0.000000,-0.005558,0.020000,0.000000,0.034355,-0.800000,0.000000,-1.588048,0.000000,0.000000,1.087847,0.000000,0.000000,1.087847,-0.800000,0.000000,-1.588048,0.011347,0.000000,0.005357,0.011798,0.011798,0.011787,15.810559,15.810559,15.810556,0.012354,0.012354,0.007249,0.012354,0.012354,0.007249,15.810559,15.810559,15.810556,0.0037487939587523486,0.0,0.0
9.574,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.409151,0.000000,0.172001,0.200000,0.000000,-1.075328,1.573151,0.075000,0.000325,1.613151,-0.075000,-0.027748,1.213151,0.075000,-0.027748,1.173151,-0.075000,0.000325,0.024000,0.000000,0.041559,-0.000000,0.000000,-0.005657,-0.000000,0.000000,-0.005657,0.024000,0.000000,0.041559,-0.800000,0.000000,-1.279820,0.000000,0.000000,1.106611,0.000000,0.000000,1.106611,-0.800000,0.000000,-1.279820,0.011352,0.000000,0.005359,0.011888,0.011888,0.011877,17.319581,17.319581,17.319578,0.012358,0.012358,0.007251,0.012358,0.012358,0.007251,17.319581,17.319581,17.319578,0.003974436202288982,0.0,0.0
9.580,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.410151,0.000000,0.170005,0.200000,0.000000,-1.092137,1.573151,0.075000,0.002853,1.613151,-0.075000,-0.029741,1.213151,0.075000,-0.029741,1.173151,-0.075000,0.002853,0.028000,0.000000,0.047079,-0.000000,0.000000,-0.005750,-0.000000,0.000000,-0.005750,0.028000,0.000000,0.047079,-0.800000,0.000000,-0.913827,0.000000,0.000000,1.124378,0.000000,0.000000,1.124378,-0.800000,0.000000,-0.913827,0.011357,0.000000,0.005361,0.011973,0.011973,0.011961,18.707262,18.707262,18.707259,0.012363,0.012363,0.007252,0.012363,0.012363,0.007252,18.707262,18.707262,18.707259,0.0035165119626647118,0.0,0.0
9.586,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.411151,0.000000,0.168032,0.200000,0.000000,-1.108029,1.573151,0.075000,0.005341,1.613151,-0.075000,-0.031709,1.213151,0.075000,-0.031709,1.173151,-0.075000,0.005341,0.032000,0.000000,0.050669,-0.000000,0.000000,-0.005838,-0.000000,0.000000,-0.005838,0.032000,0.000000,0.050669,-0.800000,0.000000,-0.498603,0.000000,0.000000,1.141187,0.000000,0.000000,1.141187,-0.800000,0.000000,-0.498603,0.011362,0.000000,0.005363,0.012052,0.012052,0.012040,19.998876,19.998876,19.998874,0.012367,0.012367,0.007254,0.012367,0.012367,0.007254,19.998876,19.998876,19.998874,0.0025886616551737893,0.0,0.0
9.591,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.412151,0.000000,0.166087,0.200000,0.000000,-1.123043,1.573151,0.075000,0.007787,1.613151,-0.075000,-0.033651,1.213151,0.075000,-0.033651,1.173151,-0.075000,0.007787,0.036000,0.000000,0.052134,-0.000000,0.000000,-0.005921,-0.000000,0.000000,-0.005921,0.036000,0.000000,0.052134,-0.800000,0.000000,-0.043921,0.000000,0.000000,1.157079,0.000000,0.000000,1.157079,-0.800000,0.000000,-0.043921,0.011367,0.000000,0.005365,0.012126,0.012126,0.012114,21.211978,21.211978,21.211976,0.012372,0.012372,0.007255,0.012372,0.012372,0.007255,21.211978,21.211978,21.211976,0.0013710813012964632,0.0,0.0
9.597,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.413151,0.000000,0.164171,0.200000,0.000000,-1.137218,1.573151,0.075000,0.010188,1.613151,-0.075000,-0.035564,1.213151,0.075000,-0.035564,1.173151,-0.075000,0.010188,0.039999,0.000000,0.051331,-0.000000,0.000000,-0.006000,-0.000000,0.000000,-0.006000,0.039999,0.000000,0.051331,-0.800000,0.000000,0.439456,0.000000,0.000000,1.172093,0.000000,0.000000,1.172093,-0.800000,0.000000,0.439456,0.011372,0.000000,0.005368,0.012196,0.012196,0.012183,22.359350,22.359350,22.359348,0.012376,0.012376,0.007257,0.012376,0.012376,0.007257,22.359350,22.359350,22.359348,-4.163336342344337e-17,0.0,0.0
9.603,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.414151,0.000000,0.162285,0.200000,0.000000,-1.150592,1.573152,0.075000,0.012541,1.613151,-0.075000,-0.037447,1.213151,0.075000,-0.037447,1.173152,-0.075000,0.012541,0.043999,0.000000,0.048174,-0.000000,0.000000,-0.006074,-0.000000,0.000000,-0.006074,0.043999,0.000000,0.048174,-0.800000,0.000000,0.940034,0.000000,0.000000,1.186268,0.000000,0.000000,1.186268,-0.800000,0.000000,0.940034,0.011376,0.000000,0.005370,0.012261,0.012261,0.012248,23.450640,23.450640,23.450638,0.012381,0.012381,0.007259,0.012381,0.012381,0.007259,23.450640,23.450640,23.450638,-0.0014254840160907375,0.0,0.0
9.609,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.415151,0.000000,0.160431,0.200000,0.000000,-1.163205,1.573152,0.075000,0.014846,1.613151,-0.075000,-0.039298,1.213151,0.075000,-0.039298,1.173152,-0.075000,0.014846,0.047999,0.000000,0.042637,-0.000000,0.000000,-0.006144,-0.000000,0.000000,-0.006144,0.047999,0.000000,0.042637,-0.800000,0.000000,1.445875,0.000000,0.000000,1.199642,0.000000,0.000000,1.199642,-0.800000,0.000000,1.445875,0.011381,0.000000,0.005372,0.012321,0.012321,0.012309,24.493344,24.493344,24.493342,0.012385,0.012385,0.007261,0.012385,0.012385,0.007261,24.493344,24.493344,24.493342,-0.0028249892367181034,0.0,0.0
9.614,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.416151,0.000000,0.158611,0.200000,0.000000,-1.175092,1.573152,0.075000,0.017100,1.613151,-0.075000,-0.041115,1.213151,0.075000,-0.041115,1.173152,-0.075000,0.017100,0.051999,0.000000,0.034752,-0.000000,0.000000,-0.006210,-0.000000,0.000000,-0.006210,0.051999,0.000000,0.034752,-0.800000,0.000000,1.944891,0.000000,0.000000,1.212255,0.000000,0.000000,1.212255,-0.800000,0.000000,1.944891,0.011386,0.000000,0.005375,0.012378,0.012378,0.012365,25.493424,25.493424,25.493422,0.012390,0.012390,0.007262,0.012390,0.012390,0.007262,25.493424,25.493424,25.493422,-0.004113243903889556,0.0,0.0
9.619,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.177363,0.094429,0.098551,0.216539,-0.094187,0.101400,-0.183454,0.094179,0.101403,-0.222517,-0.094432,0.098563,1.417151,0.000000,0.156825,0.200000,0.000000,-1.186291,1.573153,0.075000,0.019302,1.613151,-0.075000,-0.042898,1.213151,0.075000,-0.042898,1.173153,-0.075000,0.019302,0.055998,0.000000,0.024614,-0.000000,0.000000,-0.006272,-0.000000,0.000000,-0.006272,0.055998,0.000000,0.024614,-0.800000,0.000000,2.425142,0.000000,0.000000,1.224142,0.000000,0.000000,1.224142,-0.800000,0.000000,2.425142,0.011391,0.000000,0.005377,0.012431,0.012431,0.012418,26.455714,26.455714,26.455712,0.012394,0.012394,0.007264,0.012394,0.012394,0.007264,26.455714,26.455714,26.455712,-0.005177323310347717,0.0,0.0
9.625,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.418151,0.000000,0.155074,0.200000,0.000000,-1.196836,1.573153,0.075000,0.021451,1.613151,-0.075000,-0.044647,1.213151,0.075000,-0.044647,1.173153,-0.075000,0.021451,0.059998,0.000000,0.012371,-0.000000,0.000000,-0.006331,-0.000000,0.000000,-0.006331,0.059998,0.000000,0.012371,-0.800000,0.000000,2.875132,0.000000,0.000000,1.235341,0.000000,0.000000,1.235341,-0.800000,0.000000,2.875132,0.011396,0.000000,0.005380,0.012481,0.012481,0.012467,27.384195,27.384195,27.384193,0.012399,0.012399,0.007266,0.012399,0.012399,0.007266,27.384195,27.384195,27.384193,-0.005860853271107941,0.0,0.0
9.631,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.419151,0.000000,0.153359,0.200000,0.000000,-1.206762,1.573154,0.075000,0.023546,1.613151,-0.075000,-0.046359,1.213151,0.075000,-0.046359,1.173154,-0.075000,0.023546,0.063998,0.000000,-0.001773,-0.000000,0.000000,-0.006386,-0.000000,0.000000,-0.006386,0.063998,0.000000,-0.001773,-0.800000,0.000000,3.284090,0.000000,0.000000,1.245886,0.000000,0.000000,1.245886,-0.800000,0.000000,3.284090,0.011402,0.000000,0.005382,0.012528,0.012528,0.012514,28.282199,28.282199,28.282197,0.012404,0.012404,0.007268,0.012404,0.012404,0.007268,28.282199,28.282199,28.282197,-0.005961654303433567,0.0,0.0
9.636,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.420151,0.000000,0.151680,0.200000,0.000000,-1.216100,1.573154,0.075000,0.025587,1.613151,-0.075000,-0.048036,1.213151,0.075000,-0.048036,1.173154,-0.075000,0.025587,0.067997,0.000000,-0.017565,-0.000000,0.000000,-0.006438,-0.000000,0.000000,-0.006438,0.067997,0.000000,-0.017565,-0.800000,0.000000,3.642242,0.000000,0.000000,1.255812,0.000000,0.000000,1.255812,-0.800000,0.000000,3.642242,0.011407,0.000000,0.005385,0.012571,0.012571,0.012557,29.152539,29.152539,29.152537,0.012408,0.012408,0.007270,0.012408,0.012408,0.007270,29.152539,29.152539,29.152537,-0.005248311542253428,0.0,0.0
9.644,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.421151,0.000000,0.150038,0.200000,0.000000,-1.224884,1.573155,0.075000,0.027574,1.613151,-0.075000,-0.049676,1.213151,0.075000,-0.049676,1.173155,-0.075000,0.027574,0.071996,0.000000,-0.034712,-0.000000,0.000000,-0.006487,-0.000000,0.000000,-0.006487,0.071996,0.000000,-0.034712,-0.800000,0.000000,3.941045,0.000000,0.000000,1.265150,0.000000,0.000000,1.265150,-0.800000,0.000000,3.941045,0.011412,0.000000,0.005388,0.012612,0.012612,0.012597,29.997624,29.997624,29.997622,0.012413,0.012413,0.007272,0.012413,0.012413,0.007272,29.997624,29.997624,29.997622,-0.0034970670280172686,0.0,0.0
9.648,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.422151,0.000000,0.148432,0.200000,0.000000,-1.233142,1.573156,0.075000,0.029506,1.613151,-0.075000,-0.051280,1.213151,0.075000,-0.051280,1.173156,-0.075000,0.029506,0.075996,0.000000,-0.052882,-0.000000,0.000000,-0.006533,-0.000000,0.000000,-0.006533,0.075996,0.000000,-0.052882,-0.800000,0.000000,4.173404,0.000000,0.000000,1.273934,0.000000,0.000000,1.273934,-0.800000,0.000000,4.173404,0.011417,0.000000,0.005390,0.012649,0.012649,0.012635,30.819530,30.819530,30.819528,0.012418,0.012418,0.007274,0.012418,0.012418,0.007274,30.819530,30.819530,30.819528,-0.0005431009288506122,0.0,0.0
9.652,3,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.423151,0.000000,0.146863,0.200000,0.000000,-1.240905,1.573156,0.075000,0.031384,1.613151,-0.075000,-0.052847,1.213151,0.075000,-0.052847,1.173156,-0.075000,0.031384,0.079995,0.000000,-0.071720,-0.000000,0.000000,-0.006576,-0.000000,0.000000,-0.006576,0.079995,0.000000,-0.071720,-0.800000,0.000000,4.333843,0.000000,0.000000,1.282192,0.000000,0.000000,1.282192,-0.800000,0.000000,4.333843,0.011422,0.000000,0.005393,0.012685,0.012685,0.012670,31.620063,31.620063,31.620062,0.012422,0.012422,0.007276,0.012422,0.012422,0.007276,31.620063,31.620063,31.620062,0.003667803841607392,0.0,0.0
9.658,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.424151,0.000000,0.160514,0.200000,0.000000,-1.111367,1.653151,0.075000,-0.039486,1.613151,-0.075000,-0.039226,1.213151,0.075000,-0.039226,1.253151,-0.075000,-0.039486,0.079994,0.000000,-0.090849,-0.000000,0.000000,-0.006617,-0.000000,0.000000,-0.006617,0.079994,0.000000,-0.090849,0.000000,0.000000,4.418645,0.000000,0.000000,1.289955,0.000000,0.000000,1.289955,0.000000,0.000000,4.418645,0.011424,0.000000,0.005390,0.012517,0.012517,0.012503,0.012470,0.012470,0.007352,0.012424,0.012424,0.007274,0.012424,0.012424,0.007274,0.012470,0.012470,0.007352,0.0060456078386557505,0.0,0.0
9.663,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.425151,0.000000,0.162853,0.200000,0.000000,-1.089474,1.653151,0.075000,-0.036904,1.613151,-0.075000,-0.036893,1.213151,0.075000,-0.036893,1.253151,-0.075000,-0.036904,0.000000,0.000000,-0.005679,-0.000000,0.000000,-0.005939,-0.000000,0.000000,-0.005939,0.000000,0.000000,-0.005679,0.000000,0.000000,1.160417,0.000000,0.000000,1.160417,0.000000,0.000000,1.160417,0.000000,0.000000,1.160417,0.011426,0.000000,0.005387,0.012367,0.012367,0.012353,0.012426,0.012426,0.007272,0.012426,0.012426,0.007272,0.012426,0.012426,0.007272,0.012426,0.012426,0.007272,0.005420480030660951,0.0,0.0
9.672,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.426151,0.000000,0.164995,0.200000,0.000000,-1.070414,1.653151,0.075000,-0.034756,1.613151,-0.075000,-0.034755,1.213151,0.075000,-0.034755,1.253151,-0.075000,-0.034756,0.000000,0.000000,-0.005812,-0.000000,0.000000,-0.005824,-0.000000,0.000000,-0.005824,0.000000,0.000000,-0.005812,0.000000,0.000000,1.138524,0.000000,0.000000,1.138524,0.000000,0.000000,1.138524,0.000000,0.000000,1.138524,0.011428,0.000000,0.005385,0.012234,0.012234,0.012220,0.012428,0.012428,0.007270,0.012428,0.012428,0.007270,0.012428,0.012428,0.007270,0.012428,0.012428,0.007270,0.004737694723723013,0.0,0.0
9.675,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.182684,0.093870,0.137806,0.208432,-0.094331,0.099222,-0.191467,0.094322,0.099233,-0.217686,-0.093897,0.137852,1.427151,0.000000,0.166961,0.200000,0.000000,-1.053795,1.653151,0.075000,-0.032793,1.613151,-0.075000,-0.032793,1.213151,0.075000,-0.032793,1.253151,-0.075000,-0.032793,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,-0.000000,0.000000,-0.005724,0.000000,0.000000,1.119464,0.000000,0.000000,1.119464,0.000000,0.000000,1.119464,0.000000,0.000000,1.119464,0.011431,0.000000,0.005382,0.012114,0.012114,0.012101,0.012430,0.012430,0.007268,0.012430,0.012430,0.007268,0.012430,0.012430,0.007268,0.012430,0.012430,0.007268,0.003997163300946349,0.0,0.0
9.680,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203610,0.093458,0.176058,0.200305,-0.094391,0.098721,-0.199580,0.094382,0.098732,-0.196915,-0.093489,0.175998,1.428151,0.000000,0.168771,0.200000,0.000000,-1.039287,1.653151,0.075000,-0.030987,1.613151,-0.075000,-0.030987,1.213151,0.075000,-0.030987,1.253151,-0.075000,-0.030987,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,-0.000000,0.000000,-0.005637,0.000000,0.000000,1.102845,0.000000,0.000000,1.102845,0.000000,0.000000,1.102845,0.000000,0.000000,1.102845,0.011433,0.000000,0.005379,0.012008,0.012008,0.011994,0.012432,0.012432,0.007266,0.012432,0.012432,0.007266,0.012432,0.012432,0.007266,0.012432,0.012432,0.007266,0.0032009092822874313,0.0,0.0
9.686,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203610,0.093458,0.176058,0.200305,-0.094391,0.098721,-0.199580,0.094382,0.098732,-0.196915,-0.093489,0.175998,1.429151,0.000000,0.170440,0.200000,0.000000,-1.026613,1.653151,0.075000,-0.029321,1.613151,-0.075000,-0.029321,1.213151,0.075000,-0.029321,1.253151,-0.075000,-0.029321,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,-0.000000,0.000000,-0.005561,0.000000,0.000000,1.088337,0.000000,0.000000,1.088337,0.000000,0.000000,1.088337,0.000000,0.000000,1.088337,0.011435,0.000000,0.005377,0.011912,0.011912,0.011899,0.012435,0.012435,0.007264,0.012435,0.012435,0.007264,0.012435,0.012435,0.007264,0.012435,0.012435,0.007264,0.0023530339085661434,0.0,0.0
9.692,0,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.203610,0.093458,0.176058,0.200305,-0.094391,0.098721,-0.199580,0.094382,0.098732,-0.196915,-0.093489,0.175998,1.430151,0.000000,0.171982,0.200000,0.000000,-1.015536,1.653151,0.075000,-0.027782,1.613151,-0.075000,-0.027782,1.213151,0.075000,-0.027782,1.253151,-0.075000,-0.027782,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,-0.000000,0.000000,-0.005495,0.000000,0.000000,1.075663,0.000000,0.000000,1.075663,0.000000,0.000000,1.075663,0.000000,0.000000,1.075663,0.011438,0.000000,0.005375,0.011826,0.011826,0.011813,0.012437,0.012437,0.007262,0.012437,0.012437,0.007262,0.012437,0.012437,0.007262,0.012437,0.012437,0.007262,0.001459598396289924,0.0,0.0
